"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The CDC currently reports 99031 deaths. In general the discrepancies in death counts between different sources are small and explicable. The death toll stands at roughly 100000 people today.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""While infection from #COVID19 is a concern for everyone older adults and people with other health conditions are at a greater risk. Learn about who is more at risk and how to protect yourself and your family in @CDCMMWR https://t.co/kl6wrVOYW2 https://t.co/0D5kVrNvBe""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Risk of secondary COVID transmission is about 10% at home new contact tracing study finds. https://t.co/olhnVaLf29""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Update from the @minhealthnz  There are no new cases of COVID-19 to report today. The number of active cases in NZ remains at 22. All active cases have recently returned from overseas and were in managed isolation facilities. There are no cases of community transmission.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""@kitchencone @alexismadrigal Right you are showing me our daily numbers. I was showing you the back end of \""Current\"" numbers that were logged. It wasn't a mistake from what I can tell. It was that the site had not updated by the time we locked the numbers at 4pmET.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""A methodological note. As we've been saying we're continuing to revise and pin down the way we code hospitalizations data. The states are reporting two different numbers: current hospitalizations and cumulative hospitalizations. These are unlike numbers.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#IndiaFightsCorona: Nearly 74% of the total Active Casesare in nine most affected States. Maharashtra Karnataka and Andhra Pradesh contribute more than 48% of the total active cases. Details : https://t.co/YlAp2B3rzJ #StaySafe #IndiaWillWin https://t.co/RQ0AY1uori""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). Cloth face coverings help prevent spread of COVID-19 in these situations. See Q&amp;A: https://t.co/vuYx19NZPE. https://t.co/RE9K3kZmYR""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @Surgeon_General: There are things we can all do to protect ourselves &amp; those around us.  Stay at least 6 ft. away from others  We""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""ER visits in the US down 42% during the coronavirus pandemic. https://t.co/tjYQTSdBeK https://t.co/pG3z9fQuwV""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#CoronaVirusUpdates #IndiaFightsCorona There has been significant and sustained increase in the number of daily new recovered cases too. Case Fatality Rate (CFR) for #COVID19 continues falling stands at 2.05% today. https://t.co/DkkOpF78wy""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#CoronaVirusUpdates #IndiaFightsCorona Health Ministry engages with 16 dist. from 4 States reporting higher #COVID19 Mortality. https://t.co/9F9soMPEEv @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @airnewsalerts @mygovindia @COVIDNewsByMIB @CovidIndiaSeva""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""@BroomeInWelly Hi David please let the Ministry of Health know by phoning 0800 800 606 or emailing tracingapp-feedback@health.govt.nz.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""On 13 January #Thailand was the first country outside of China to record a case of the disease. Thailands experience with SARS and H5N1  combined with a strong public health and surveillance system  gave them the muscle memory to respond quickly to #COVID19.-@DrTedros https://t.co/hFHUVHkrvF""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The updated guidance clarifies the other groups of lower risk people in the community who should be tested. This includes people who are at higher risk of complications should they get COVID-19: (cont.)""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""And of course there are socioeconomic factors that add another dimension to these analyses. The first step though is just having the data available so that community leaders and health officials can pinpoint local needs.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""COVID convalescent plasma and the  : this week with @drjohnm. https://t.co/KzjHt9JN2Y #cardiotwitter https://t.co/oOu23HRgXn""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""NZ COVID tracer app 1556138 people have registered for the COVID Tracer app now. A reminder for businesses to please make sure to have the QR code accessible for people in wheelchairs. #COVID19NZ #COVID19""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""@GunaRockYa Do you think it's possible we'll see something like this out of New Jersey? https://t.co/fCH0Sk3mxR Big transparency win and keeps people from thinking the positive rate for testing is too high! -@alexismadrigal""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Together with @gavi and the @CEPIvaccines we also established the COVAX Facility which will give participating countries access to the worlds largest and most diverse portfolio of #COVID19 vaccine candidates-@DrTedros #UNGA #UN75""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""We have expanded the number of labs with the capacity to test for #COVID19 to 6 with the inclusion of the Virology Laboratory of University College Hospital Ibadan Tomorrow we will be in Abakaliki to set up another lab as we quickly ramp up #COVID19 testing capacity in Nigeria https://t.co/jE4rXGUiNT""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""3 reasons why more and more young people are catching #coronavirus. https://t.co/sGz6hTNFqv""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Yes the State Governments may issue stricter guidelines to contain #novel #coronavirus transmission but are not permitted to dilute @HMOIndia #unlock4 guidelines issued under the Disaster Management Act 2005. #unlock4guidelines #COVID19 #COVID__19 #COVID #COVID_19 #COVID19 https://t.co/gxGudcS9mt""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""COVID-19 Update Today there are 3 new confirmed cases of COVID-19 to report  one of these is an imported case detected in a managed isolation facility. Two are community cases.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#IndiaFightsCorona: India has the highest recovered cases in the world. India contributes 17.7% share in the total #COVID19 cases. However in terms of recovered cases India shares 19.5% of the total recovered cases: Secretary @MoHFW_INDIA @ICMRDELHI #StaySafe https://t.co/Dd3i8E2lqf""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""A #coronavirus testing centre in Kent has been shut - reportedly to make way for a lorry park in the run up to the next big Brexit deadline https://t.co/wnADxwP1oc""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @CDCDirector: Please continue to embrace prevention strategies because they are our key weapons against #COVID19  maintain 6 ft distanc""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Feds $20 million mask contract to a shady man under sanction by the FTC. https://t.co/KP2kC3IrWH""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""As of today 87604 (85.92%) out of the 101951 total #COVID19 cases have been discharged in #Chennai #TamilNadu #COVID__19 #COVID #Covid_19 #COVID19 #COVID19India #COVIDUpdates #coronavirus #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #CoronavirusPandemic https://t.co/8pOYW7iQE4""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""We're getting a lot of questions about Georgia. As you can see no clear signal of a major outbreak in the state. Testing volume is way down since May 26 but the state is reporting about the same number of cases. It's unclear if this is a testing or a test reporting issue. https://t.co/cp8XkPor2O""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""443 new cases of #COVID19Nigeria; Plateau-103 Lagos-70 FCT-60 Ondo-35 Edo-27 Rivers-27 Kaduna-20 Osun-19 Borno-18 Oyo-18 Kwara-11 Adamawa-9 Nasarawa-7 Gombe-6 Bayelsa-4 Imo-4 Bauchi-2 Ogun-2 Kano-1 45687 confirmed 32637 discharged 936 deaths https://t.co/X2pZRogn59""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Fifty days of strict lockdowns followed by 30 days where measures are eased could be an effective strategy for reducing Covid-19 deaths while ensuring some level of economic protection scientists claim. https://t.co/vkvKvFC8tf""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The third case is a woman in her 40s who arrived in New Zealand on August 1 from Manila via Hong Kong.   These three people are all now staying at the Auckland quarantine facility - The Jetpark hotel.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Sadly there are 11 people in the hospital with COVID-19 today ; 2 in Auckland City 3 in Middlemore 3 in North Shore 2 in Waikato and 1 in Christchurch hospital. 9 people are on a ward and 2 are in ICU. We are sending them and their families our aroha.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#CoronaVirusUpdates: India scales yet another peak of highest ever single day recoveries. 81533 patients recover in last 24 hours. 60% of total recoveries concentrated in 5 states. #IndiaFightsCorona #IndiaWillWin https://t.co/YRRyN9jkkD""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#IndiaFightsCorona Early identification through TESTING surveillance &amp; contact TRACING along with focus on timely and appropriate clinical TREATMENT of #COVID19 patients have ensured that only a small proportion of active cases are on ventilator support. https://t.co/Eh30Txf3A3""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#IndiaFightsCorona: Though 62% of the total active cases in the country is from 5 States i.e Maharashtra Andhra Pradesh Karnataka UP &amp; Tamil Nadu but positive side is that there is a continue decrease in the daily active cases of these states: Secretary @MoHFW_INDIA https://t.co/Fc9vJDMlKN""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Thirty-four new cases of #COVID19 have been reported as follows: 18 Lagos 12 in Kano 2 in Katsina 1 in Delta 1 in Niger As at 11:20 pm 15th April there are 407 confirmed cases of #COVID19 reported in Nigeria. 128 have been discharged with 12 deaths #TakeResponsibility https://t.co/oxM9pVb9QQ""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""As always you can visit https://t.co/mewgRHfeZ1 to see who produces this data and how we do it. Reminder to our data users that we updated our API field descriptions: https://t.co/TgwbLuV3lG""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""BREAKING: London Mayor Sadiq Khan says \""it's increasingly likely\"" that additional #COVID19 restrictions will \""soon\"" be required in the capital to \""slow the spread of the virus\"". Latest on coronavirus in the UK: https://t.co/3JhczHw51V https://t.co/2k0xGOYH1x""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Over the last 5 days we have processed more than 100000 tests. 18421 of those tests were processed yesterday and labs are working well within the 48 hour turn around time table that they have been set. Most test results are still being completed within 24 hours.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""To stop the spread of #COVID19 CDC will continue to work with tribal nations to ensure resources are available to maintain physical &amp; mental health (easy access to information affordable testing and medical and mental health care). https://t.co/0cLnmzAYNm https://t.co/QHFiqaWLwJ""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""As per @MoHFW_INDIA Clinical Management protocol #PlasmaTherapy may be considered in patients with moderate #COVID19 symptoms However as the situation evolves &amp; when more data becomes available the evidence will be accordingly incorporated and recommendation upgraded. https://t.co/G5fSw54ATa""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""We need a plan to fully supress this virus. Shadow health secretary Jonathan Ashworth says it is urgent that the government fixes test and trace to avoid further restrictions. Get more on this story: https://t.co/adsrEZpSFH https://t.co/5U67YODLw8""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Prime Minister Boris Johnson says a class should only self-isolate if they have come into contact with somebody in school who has tested positive for #COVID19 and adds classes shouldn't be sent home until the results have been received. https://t.co/5RBbdr4R0U https://t.co/sdmNcVnGFG""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""There may be 10x as much coronavirus in the US than reported. https://t.co/PCIVYVlZ1B https://t.co/Hk3FCTqqkB""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @CDCInjury: Recognizing the warning signs of #suicide may be more difficult during #COVID19 due to #SocialDistancing. Still you can #Be""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#IndiaFightsCorona Health ministry issues Revised SOP on preventive measures to be followed while conducting examinations to contain the spread of #COVID19. https://t.co/7SXmJn5Ofb https://t.co/TBPYuAkVQL""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""@_devBhatt @MoCA_GoI As of 1st July 2020 @MoCA_GoI has safely operated 785 Domestic Flights and handled 71471 passengers. https://t.co/w9j4LCLcvE""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Daily New Cases (Incidence) has changed the risk score for many states and counties. This change may be disheartening but we believe it is important for our COVID risk score to reflect risk as accurately as possible and adding this metric improves our ability to do so.""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Treatment with statins was associated with a reduced risk for a severe or fatal COVID-19 a meta-analysis of four retrospective studies suggests. https://t.co/Ur68SuQlk2 https://t.co/aZJ1cyA5fH""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Our daily update is published. States reported 716k tests and 42k cases the lowest since early July. Some good news: Today's death count426is the lowest number for a Monday in 5 weeks. https://t.co/BguhS17UNU""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#IndiaFightsCorona Indias steady trend of Very High Recoveries continues. More than 93 thousand recoveries registered in the last 24 hours. With this the total number of recoveries are 4849584. https://t.co/oFogdQEsWV https://t.co/qGxUrUR0oB""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Shadow Cabinet Office Minister @RachelReevesMP tells #KayBurley she thinks the govt's suggestion of using the Army to support police amid new #COVID19 rules reflects \""the extent to which the police have been cut over the last 10 years.\"" Get live updates: https://t.co/xuGJzq5XXp https://t.co/RRU9rnJ50R""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Looking at 2019 Census estimates the demographic picture in South Dakota has become a bit more diverse but the larger point stands. https://t.co/kotHUYEyk6 https://t.co/w0jBM4rKh1""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The fewer people we meet and the fewer journeys we make the safer we all are. Welsh First Minister Mark Drakeford sets out new national measures coming into force in Wales. Get the latest on the new restrictions: https://t.co/ujGUetzYDa https://t.co/U8ExUfgZfR""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""WHO: #COVID19 transmission may include viral particles that remain airborne for longer than previously understood. https://t.co/l9pdpWIRpB""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Our 4 pm update is published. The US has now completed tests on at least 227365 people up 44560 from yesterday's total. Note that we can only track tests that a state reports (for now). And not all states report all negative tests. For details see: https://t.co/PZrmH4bl5Y https://t.co/UfTDbrMrMG""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Coronavirus: Noel Gallagher refuses to wear face mask despite UK laws https://t.co/fd24M7xu7n""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Here are the states reporting more than 500 new cases today. Worth noting TN set a new record high yesterday. MS had growing cases and their reporting broke down. OK set a new record 6/18. (NM's data looks good in recent weeks.) https://t.co/kaP2XhdoSl""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""I know it doesn't feel like it but this virus will pass. It won't last forever. First Minister Nicola Sturgeon thanks the people of Scotland for the \""sacrifices\"" they have made so far. Get the latest on the new restrictions: https://t.co/ujGUetzYDa https://t.co/xHoi8W9vi8""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""COVID-19 Update Today there are 12 new confirmed cases of COVID-19  five are in the community and seven are imported cases in managed isolation. The five community cases are all linked to the Auckland cluster. https://t.co/450ecZLSBx""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""#CoronaVirusUpdates: Total #COVID19 Cases in India(as on August 24 2020) 75.27% Cured/Discharged/Migrated (2338035) 22.88% Active cases (710771) 1.85% Deaths (57542) Total COVID-19 confirmed cases = Cured/Discharged/Migrated+Active cases+Deaths Via @MoHFW_INDIA https://t.co/NC4Qem09Oq""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @CDCDirector: .@CDCgov to award $631 million to 64 state and local jurisdictions in support of our Nations response to #COVID19. These""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""This chart looks at per-capita testing rates and the percent positive. Arizona is all by itself but South Carolina and Florida are moving rightward. https://t.co/H1Yl7VxzIA""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""CDC tracks 12 different forecasting models of possible #COVID19 deaths in the US. As of May 11 all forecast an increase in deaths in the coming weeks and a cumulative total exceeding 100000 by June 1. See national &amp; state forecasts: https://t.co/Ft6cgmaMPX. https://t.co/jX4fQK5Q1V""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @MoHFW_INDIA: #IndiaFightsCorona India registers a Record of Highest Single day recoveries. More than 1 lakh patients recovered in th""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""The latest CDC #COVIDView report shows that during August weekly #COVID19 hospitalization rates declined among all adult age groups. However while rates for children aged 5-17 were constant during most of this period they increased at the end of August: https://t.co/zP4VYlo0Pb https://t.co/WXTUKPhYnB""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Restaurants and Bars: Use CDCs new tips such as staggered shifts &amp; modified job duties for people at higher risk for severe illness to maintain healthy operations during the #COVID19 outbreak. More tips: https://t.co/IgH6uA8oHa. https://t.co/TQufHMYbF1""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Acc to @AAI_Official all domestic #asymptomatic passengers entering Gujarat will not be quarantined &amp; will be permitted to go with advice to self-monitor their health for 14 days. You may also contact the #Gujarat State Helpline for details: 2325-0818/1900/7433000104 https://t.co/q0O1w5lTBm""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""Wondering how you can do your daily activities safely while protecting yourself and your loved ones from #COVID19? To help you determine your level of risk answer these questions about Deciding to Go Out:\"" https://t.co/g9sT0JqtEx. https://t.co/tZOt2qAzP8""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""RT @PIBHomeAffairs: The marked improvement in the COVID-19 situation in Delhi has been possible due to this enhanced testing and other cont""}, {""role"": ""assistant"", ""content"": ""True""}]}"
"{""messages"": [{""role"": ""system"", ""content"": ""TruthKeeper is a fake news detector bot. Return answer of True or False.""}, {""role"": ""user"", ""content"": ""1645 deaths were reported today bringing the total in our dataset to 81729. This does not include 5054 probable deaths recorded by NYC but not published by New York State nor does it address excess mortality as reported by the CDC here: https://t.co/4ybLKisg6u https://t.co/WTdXIsfeTa""}, {""role"": ""assistant"", ""content"": ""True""}]}"
