Statement,Label
"We have lost 600,000 jobs over the period of the last 10 years. Only Michigan and California have done worse.",True
"We have an 80 percent graduation rate in high school after spending more per student than any country in the world other than Liechtenstein, I think, or Luxembourg and a couple other small countries.",True
"The health care bill will subsidize families of four that make more than $80,000 a year.",True
"The most private question on this years form asks for an individuals race, and that question has been asked by every census since the 1790 census conducted under then-President George Washington.",True
Says opposing the Paycheck Fairness Act is part of the Koch brothers agenda.,True
McCain called for less regulation21 times just this year.,True
"This past (legislative) session, we passed out of the Legislature a resolution requiring Congress to pass a balanced-budget amendment to the (U.S.) Constitution.",True
Our tax rates are lower now than they were under Ronald Reagan. Theyre much lower than they were under Dwight Eisenhower.,True
"In 2008, 33.2 percent of those who voted early on the last Sunday before Election Day were African-American, while 23.6 percent were Hispanic.",True
Theres a 1.5 percent to 2 percent overhead in Medicare. The insurance companies have a 20 percent to 30 percent overhead.,True
"47 - New provisions ObamaCare charges the IRS with implementing, according to the Government Accountability Office.",True
"Josh Mandel used to be pro-choice, now hes anti-choice. He used to be sympathetic towards gay and lesbians and now hes [not].",True
Brewpubs cant sell growlers of their beer to customers.,True
Did U know? Block Island Wind Farm would mean 40% est. drop in BI electric rates.,True
"We have over 300,000,000 weapons, firearms in this country. Thats almost as big as the population.",True
The five Taliban detainees being released from Guantanamo in exchange for captured Army Sgt. Bowe Bergdahl are the hardest of the hard-core. These are the highest high-risk people.,True
Says women who need a sonogram in the eighth to 10th week of pregnancy have to get a transvaginal sonogram.,True
"Of the topfive cities for staged automobile accidents, three are in Florida. We rank No. 1 in the country in staged auto accidents.",True
"For years now, we have spent more money than we have taken in.",True
The Pink Pony club in DeKalb County has never been cited for any violation of an ordinance or state law.,True
"Since 2008, Gwinnett Countys population has grown 15 percent, while the county government staff has increased only 1 percent.",True
Harry Reid was against (the nuclear option) before he was for it. Mitch McConnell was for it before he was against it. President Obama was against it before he was for it.,True
Says David Jolly refused to cut spending for a national greenhouse in D.C.,True
Says David Dewhurst went out for drinks during Senate debate on abortion bill.,True
"The CDC issued a report commissioned by President Obama just earlier this year, and it found some very inconvenient facts. Armed citizens are less likely harmed by attackers. Effectiveness of gun control laws is mixed. Gun buybacks dont work.",True
The Walton family of Walmart ... This one family owns more wealth than the bottom 40 percent of the American people.,True
"By the time you drink your coffee, an elephant is killed for its ivory tusks.",True
The overwhelming amount of the money that were raisingis not going to Hillary (Clinton) to run for president. ...Its going to the congressmen and senators to try to take back Congress.,True
About half the people who would qualify for Medicaid expansion in Florida can buy a health care plan for $30 a month on the federal health care exchange.,True
"Says Hillary Clinton supported North American Free Trade Agreement), and she supported Chinas entrance into the World Trade Organization. She supported the job-killing trade deal with South Korea. She supported the Trans-Pacific Partnership.",True
"Says there are Ohio Turnpike workers getting paid $66,000 a year to collect tolls that machines might collect.",True
Fox changed around their poll eligibility criteria on the day they announced who is in and out of their debate.,True
"An audit shows there are 6.5 million people who have active Social Security numbers who are 112 years of age or older,",True
"Both China and Japan have surpassed us, with Japanese cars now getting an average of 45 miles to the gallon.",True
"Since President Obama took office, our federal spending has increased by nearly 30 percent and our national debt has increased by almost 50 percent.",True
"Since President Obama took full control of Washington, every day, 13,000 more people have been put on food stamps.",True
The election bill allows persons to correct an absentee ballot if they did not sign it and requires an extra two hours a day for early voting. Everything else in this bill is discretionary.,True
"Says President Barack Obama will not utter the words radical Islamic terrorism and as matter of policy, nobody in the administration will say the words radical Islamic terrorism.",True
More than 64 percent of minimum-wage earners are women.,True
President Barack Obama deserves to be called the most successful food stamp president in American history because 47 million Americans are on food stamps.,True
Says Obama called Medicaid broken four years ago.,True
"In the U.S. agreement with the Cuban government, no commitment was made to allowing the establishment of political parties or to even begin the semblance of a transition to a democracy.",True
"A former Clinton administration official and other economists agree that if you keep extending these temporary unemployment benefits, youre just going to extend joblessness even more.",True
"In the past decade, K-12 funding has grown six times faster than the rate of enrollment.",True
Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region.,True
"Will (HB2)threaten federal funding for public schools under Title IX? No, according to a federal court which has looked at a similar issue.",True
Says an amendment specifying when military members may use deadly force does nothing to change existing rules of engagement for American service members.,True
Sometimes I was the only no vote on the entire board.,True
The total (state) payroll has gone down. The total amount of the number of workers in the state has gone down. I like the fact that the bulk of that is just by retirements.,True
Only 14 percent of Catholics agree with the Vaticans position that abortion should be illegal.,True
Obama Skips Out On Condemning Left-Wing Attacks On Gen. Petraeus Despite Casting Other 'Important Votes' Earlier And Later In The Day.,True
Americas least-trusted news sources are also its most popular.,True
"Among the nations 51 largest metropolitan areas, Milwaukee is the only one where the poverty rate is more than four times greater in the city than it is in the suburbs.",True
"Obama's first call (as president) to any head of state was to Mahmoud Abbas, leader of Fatah party in the Palestinian territory.",True
"Says U.S. Senate Democrats have gone without any budget at all for more than 1,000 days.",True
The Obama administration raised discretionary spending by 24 percent from President George W. Bushs last full-year budget and will run up more debt by October than Bush did in eight years.,True
"200,000 students attempt suicide every year on college campuses.",True
"For the first time in eight years, our budget also increases funding for persons with disabilities by $36 million to help more disabled people receive community-based services.",True
The majority of (the American people) voted for a Democratic House.,True
We have the highest corporate tax rate in the world. Its 35 percent.,True
Newt balanced the federal budget.,True
"Says Donald Trump was forced to file for bankruptcy not once, not twice, four times.",True
"Says that in his first 17 months as president, the United States doubled its world-leading $500 million a year commitment to fighting global AIDS.",True
The cost of fire in Rhode Island is anywhere from 33 percent to 100 percent more expensive than anywhere else we could find.,True
"When we passed (the stand your ground law), we said it portends horrific events when peoples lives were put into these situations.",True
The federal government has made investments in science and technology inventing the products that led to the creation of Google.,True
Weve seen more anti-womens choice bills introduced in the first half of this session than weve seen in the last three General Assemblies.,True
"Says his administration put more border patrol agents on the U.S.-Mexico border than at any time in history, and the flow of undocumented workers across the border is actually lower than its been in 40 years.",True
"Already this calendar year, since January 1, we have had more than 20,000 people come across the border, apprehended, unauthorized.",True
Jim Renacci tried to avoid paying taxes on nearly $14 million that he made.,True
"Barack Obama accepted $200,000 from executives and employees of oil companies.",True
The unemployment rate among blacks in Texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in Texas since 2000.,True
"Over the past decade, the big five oil companies --- BP, Chevron, ConocoPhillips, ExxonMobil and Shell -- made a total profit of nearly $1 trillion.",True
"When Mitt Romney was governor, the fact is that the average income for a family in Massachusetts went up by $5,500.",True
Twenty million Americans are out of work.,True
Net immigration from Mexico last year was zero. Fact-check me.,True
"The Republican plan for tax cuts is to give each millionaire -- the top 1 percent of income in this country -- $83,347 a year in tax cuts.",True
Fourteen million Americans mortgages are greater than the value of their homes.,True
The U.S. Postal Service doesnt run on your tax dollars. Its funded solely by stamps and postage.,True
Cheney is disagreeing with President Bush's policy. President Bush stated repeatedly to international audiences and to the country that he wanted to close Guantanamo.,True
Barack Obama's nominee for 'regulatory czar' has advocated a 'Fairness Doctrine' for the Internet that would require links to opposing opinions.,True
"Weve created more than 850,000 jobs, more than all the other states combined.",True
There is no reason to allocate 60 percent of bridge space to satisfy two percent of all travelers.,True
Anyone can die of a toothache.,True
Says Jim Frishe wanted to tax us for doing our taxes through an accountant.,True
"When Republicans last controlled the presidency and Congress, the number of people on food stamps (and) the number of people in low-income housing went through the roof.",True
Jason Carter backed three of Nathan Deals budgets but accuses the governor of underfunding education.,True
"As a congressman, Mark Neumann voted four times to increase our debt.",True
On oil drilling off Floridas coast,True
"If parents ""don't have health insurance that Senator Obama wants them to have (for their children), they will be fined.",True
"Since (welfare reform) was signed into law, the number of families living in extreme poverty has more than doubled.",True
(The Opportunity Scholarship Act) would be funded directly from public school budgets. So it would absolutely take money out of the public school system to transfer to private and religious schools.,True
"While Rob Portman relies on his super PAC and a handful of billionaires to do his dirty work, we dont have a super PAC, and quite frankly, we dont want one that spends millions to spew out lies and distortions.",True
"The sequester wont consider whether were cutting some bloated program that has outlived its usefulness, or a vital service that Americans depend on every single day. It doesnt make those distinctions.",True
Says opponents of proposed Austin school district bonds say the districts debt load doubles with these new bonds.,True
Says a 1915 referendum on womens right to vote went down in New Jersey. And it took the Legislature to pass it.,True
"In this country, we have a 25 percent dropout rate.",True
"In the last seven years of my tenure, Texas created 1.5 million new jobs. As a matter of fact, without Texas, America would have lost 400,000 jobs.",True
"Every 20 seconds, a child dies because they lack access to clean water and sanitation.",True
"Fleeing Syria, a million children are now refugees.",True
"Right now, our corrections department charges taxpayers between $30,000 and $40,000 a year per person we lock up, she said. Thats actually cheap when you compare us to the rest of the country.",True
Says federal spending has increased 21 percent over the past three years.,True
"If the government shuts down, all military personnel will continue to serve and accrue pay but will not actually be paid until appropriations are available.",True
Rand Pauls speech ... on Gattaca was totally ripped off of Wikipedia.,True
More astronauts have been to the moon than farmers who paid the inheritance tax in 2013.,True
"Portland, Ore., has never gotten over 12 to 15 percent ridership of its public transit system in the past 12 years.",True
Solar and wind energy are both cheaper than nuclear right now.,True
Says New Jersey has the highest unemployment rate in the region and stagnant job growth.,True
Says Hillary Clinton wonhealth care for 8 million children.,True
Income disparities in the United States are the worst since the 1920s.,True
The University of Texas is starting the first medical school at a major Tier One university in the last 50 years.,True
"98 percent of American families make under $250,000 a year.",True
State employees havent received a raise in five or six years.,True
Says more than eight countries lead the United States in the percentage of college graduates.,True
"Since the passage of the Affordable Care Act, U.S. health care spending grew at 3.9 percent for the last three years, the lowest growth rate in over 50 years.",True
Sanctuary cities such as Philadelphia refuse to cooperate with the federal government in locating suspected terrorists who are in their custody and are in the country illegally.,True
Georgia is one of only five states where breweries cant sell you a pint of beer to drink on premise or sell you a six-pack to go.,True
"Under Republicans, recessions happen four times as frequently as under Democrats.",True
"Teenage births cost Texas taxpayers $1.1 billion in health care, foster careand lost tax revenue in 2010 alone.",True
Says she made an accurate prediction that if Barack Obama were elected it would encourage Russia to invade Ukraine.,True
"Says Donald Trump, in his campaign announcement speech, also said, And many of them (Mexicans) are good people. You keep leaving that out of your quote.",True
Republican Bob Donovan has run as a Republican time and again.,True
"Due to over-incarceration in 1950, two out of three young black men were in the workforce. Today, its one out of three black men are in the workforce.",True
Four (maybe five) Latinos have served on the Austin City Council.,True
"Says because of his actions, Wisconsin property taxes today are lower than they were four years ago.",True
Democratic candidate Jeff Greene ran for Congress as a California Republican.,True
Says Obama administration delay of health care laws employer mandate affects about 1 percent of the American workforce.,True
Says Jeb Bush oversaw (an) average in-state tuition increase of 48.2 percent during his tenure.,True
The entire state of Florida led the nation last year with the most prison inmates committing tax fraud.,True
"Mike Pence voted against expanding the Childrens Health Insurance program, which Hillary helped to start.",True
Most state employees could pay twice as much toward their health care premiums and it would still be half the national average,True
"Giving the facts: 73,000 jobs created ... since 11. Do you know how many direct jobs in the auto industry? 1,800.",True
Most Texans aren't millionaires.,True
The town of Cumberland has its highest bond rating in history.,True
"Since February 2009, our economy has lost roughly 3 million private sector jobs while the federal government has grown by more than 400,000 jobs.",True
I've seen (life) from the factory floor when I was working the graveyard shift ...and I'd be ankle-deep in water at the Murray Ohio bicycle plant where I was running a machine that was so loud I couldn't hear myself yell if I wanted to.,True
State Medicaid expansion will save our treasury $1 billion over the next eight years.,True
"If you printed a $1 bill for the entirety of the $14.1 trillion national debt, the resulting pile of money would weigh more than 136 aircraft carriers.",True
Eighty out of 82 counties in Ohio ... have an auto manufacturing facility.,True
"What we have done with the PATRIOT Act, weve given the government enormous powers. Weve given the government the right to reach deeply into peoples private lives, into their business affairs, without a court order.",True
"One in five women in the military are receiving unwanted sexual contact, as are 3.3 percent of men.",True
Virginia spends less per student today than we did in 2008.,True
Do you know those former Soviet Bloc countries have all moved to flat taxes?,True
"More people hunt and fish in Texas in a given year than attend the... games of the Dallas Cowboys, the Dallas Mavericks, the Houston Texans and the Houston Rockets combined.",True
Georgia legislation on immigration is a copycat of an Arizona immigration bill.,True
Our unemployment rate is now lower than it was before the financial crisis.,True
We have the highest corporate income tax in the world right now.,True
"I used tax cuts to help create over 80,000 jobs in New Mexico.",True
The only time over the last 25 years when the states unemployment rate exceeded the U.S. average was when (Mary) Burke was commerce secretary.,True
"Again today (Ahmadinejad) made light of 9/11, and said that he's not even sure it happened and that people actually died.",True
Sixty percent of Americans now support legalizing marijuana.,True
"Since being elected in 2002, Scott Walker has given back over $370,000 of his salary to the county.",True
"Florida ""has the second-highest foreclosure rate in the nation.",True
"The religious liberty bill proposed in the Georgia House of Representatives does not specifically exclude corporations, which means they can legally claim a religious exemption.",True
"Says Saudi Arabia, a U.S. ally, has paid to export throughout the world Wahhabism -- an extreme form of Islam that basically teaches Americans are the devil.",True
Bill Clinton presided over the biggest expansion of the American economy since World War II.,True
An amendment inserted by lawmakers into the state budget exempts scientific researchers from all state animal cruelty laws.,True
Its illegal for a state to say were simply going to cut off (union contract) negotiations. Theres a legal requirement that you are involved in good faith bargaining.,True
In Rhode Island there are 150 different pension plans for public workers.,True
Dave Brat worked on Democrat Gov. Tim Kaines Council of Economic Advisors while Kaine tried to raise our taxes by over $1 billion.,True
"Women still do not get paid as much as men, even for the same work, period.",True
"Says Hillary Clinton and millennials have the same positions on climate change, abortion rights, immigration reform, gay rights and college affordability. Donald Trump doesnt.",True
Says Donald Trump has a long history of exporting jobs overseas.,True
"Scott Walker to cut $300 million from universities, spend $500 million on a pro basketball stadium.",True
Says New Jerseys prison system is 61 percent African-American even though our state is just 13 percent black.,True
We are the only major country on Earth that doesnt guarantee health care to all people as a right.,True
"Do you know that, statistically, when you take the SAT a second time, one third of the people that take the SAT, even if theyve been studying, will get a lower score than they did the first time around?",True
"Sen. Obama has declared, and repeatedly reaffirmed his intention to meet the president of Iran without any preconditions.",True
We see a quarter-billion dollars in a pension fund that needs to be funded at $1.2 billion.,True
I'm proud to have had a 100 percent pro-life voting record.,True
Americans are 20 times as likely to die from gun violence as citizens of other civilized countries.,True
There is more oil produced at home than we buy from the rest of the world the first time thats happened in nearly 20 years.,True
To vote in Mexico every eligible Mexican citizen has to have a tamper-proof photo-ID card with a thumbprint and an embossed hologram.,True
"Domestic violence is seen as a pre-existing health condition and women had to pay 50 percent more for health care because of gender ratings, but under Obamacare, all of that is over.",True
On Common Core education standards,True
We are the only industrialized nation that relies heavily on a for-profit medical insurance industry to provide basic health care.,True
On running for the U.S. Senate as an independent.,True
"Since 1900, six (U.S. Supreme Court) justices have been confirmed during election years, including Justice Anthony Kennedy, who was confirmed in the final year of the Reagan Administration.",True
Rick Perry accepted more stimulus funds than any other governor except the governors of California and New York.,True
90 percent of all pain medications are prescribed in the United States.,True
"Our state economic development agency under Walker, WEDC, actually isnt even using the funds that are appropriated to it.",True
Says the Beaumont school districts superintendent is the highest-paid in the state.,True
"A violent felon can buy (a gun) over the Internet with no background check, no questions asked.",True
"The United States accounted for 26 percent of worldwide military spending during the Cold War, but now accounts for 41 percent.",True
"Mathematically, the White Sox can still get in the playoffs.",True
Congress secured special Obamacare rules to prevent their healthcare costs from rising.,True
"Since Rick Perry became governor, poverty rates in Texas increased from 15.1% to 17.5% which is higher than the national average.",True
"Since the time of the Civil War, weve made a distinction in this country between the availability and the ability to access for people who were in the military, versus the rest of us, to vote.",True
Says a majority of Americans -- and Republicans -- support his approach for deficit reduction.,True
"More than two months ago President Barack Obama signed a bill for more than $1 billion in Zika funding, but the federal government has still only committed $7 million to help Florida.",True
"Unemployment for those with college educations is now 4.5 percent. Unemployment for those with more than a college education, below 4 percent.",True
In the latest jobs numbers Wisconsin ranked third in the Midwest.,True
The first professional baseball team was from an Ohio city.,True
I'm for a three-state political solution in Iraq. (Romney) is not.,True
"Says that unlike Texas, Missouri has a perfect AAA credit rating.",True
"The president can ""authorize the killing of a U.S. citizen who fights for a foreign terrorist organization.",True
More whites than blacks are victims of deadly police shootings.,True
40 percent of U.S. gun sales are occurring outside of licensed gun dealers.,True
Proposed tax changes are a handout to BP.,True
"Medicare Part D was far more expensive than the Affordable Care Act and unlike the act, was never budgeted.",True
Rhode Island spends less than 10 percent of what the average state spends promoting tourism.,True
For the cost of the Iraq War we couldve ended world hunger for 30 years.,True
"If you make the average amount of people in Wisconsin, $50,000, you got $1.60 less a week in taxes under the state income-tax cut, but it didnt show up in your paycheck.",True
"Bill Richardson passed the first law in the nation giving National Guard soldiers $400,000 in life insurance.",True
"Boston is just 60 minutes away and its offering subsidies to developers who can charge higher rent than you can get in Providence while construction costs are more or less equal. As a result, the Boston skyline is completely dominated by the cranes.",True
We have the highest (corporate tax rates) in the world right now.,True
"The judicial system is the most underfunded in this state, able to only pay 52 percent of its obligations. Meanwhile, judges get some of the richest pensions of all public employees.",True
We cut property taxes for seniors and our middle class.,True
Rhode Island already gets more revenue per capita from gambling than any other state in the country.,True
"Says a pack-a-day smoker who quits because of the tax increase will save about $1,650 a year.",True
"When we go to vote, they ask for drivers license and verify that you are a voter and a citizen in the state of Texas.",True
"Before this law was passed, Americans were told they could keep their current health care plans. After it became law, the administration issued regulations stating nearly half of Americans would lose their current plan.",True
"I built the last nuclear plant not only in the state, but in the country.",True
"When you have 8,000 veterans a year committing suicide, then you have a serious problem.",True
I dont understand what Republicans are doing against this. It was their idea. John McCain introduced cap and trade legislation three times.,True
"Dan Patrick was the only state senator who voted against the Veteran Entrepreneurship Program, a program that assists veterans in successfully starting up their own businesses.",True
Tourism and retirees are the dominant economic engines in our state.,True
Fewer Democrats were on the Georgia general election ballot in 2012 than in more than 100 years.,True
There is not one single federal housing program yet that has not needed a bailout to survive.,True
"Once our Blueprint for Prosperity is signed into law, we will have delivered $2 billion in tax relief.",True
"Since 1961 our private economy has produced 66 million private-sector jobs. So whats the jobs score? Republicans 24 million, Democrats 42 (million).",True
"The law, right now, permits companies that close down American factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to China or India or wherever.",True
"Last month, more Americans stopped looking for a job than found one.",True
"We have 10,000 baby boomers retiring every day.",True
Fifty percent of kids coming out of school cant get a job.,True
Americans spend more than $160 billion and 6 billion hours per year complying with the tax code.,True
"When each faced a pension funding crisis, Tom Barrett made tough choices and smart cuts while Scott Walker passed $400 million in pension debt to the next generation.",True
Says the majority of Americans support gay marriage.,True
"After prenatal diagnosis, 90 percent of Down syndrome children in America are aborted.",True
Says Obama adviser David Plouffe took large piles of cash from a joint venture partner of a company owned by Irans Revolutionary Guard.,True
State Sen. Alberta Darling voted to add more than $1 billion in additional spending while cutting programs such as education and health care,True
"Were at the point of reaching 2 million deportations ...this is a historic level, more than any other president of the United States.",True
"Barack Obama ""extended health care for wounded troops who'd been neglected.",True
We rank 38th in wages. ... (Rick Scott) goes out around the country and advertises that to other states.,True
The Employee Free Choice Act mandates the elimination of the secret ballot.,True
"Our ranking in terms of the best and worst states to do business in was 43 four years ago, and we just moved up to 17 two weeks ago.",True
"Says his reform efforts improved performance at all 10 low-performing schools in Palm Beach, Florida.",True
The commercial property tax [in Providence] is second highest in the country behind Detroit.,True
"Government subsidies for renewable energies such as wind and solar are 100 times greater than those given to gas and coal, and 50 times greater than what the nuclear industry enjoys.",True
"A small majority of Americans dont think they like the Affordable Care Act, but a large majority of Americans dont want to do away with the protections that are in the Affordable Care Act.",True
Says Rick Scott signed laws requiring mandatory ultrasounds and restricting access to abortion even in cases of rape or incest.,True
Says an average of $4 billion is added to the national debt every day.,True
"In America, radical speech is not a crime.",True
Says Milwaukee County Executive Chris Abele eliminated sheriffs office funding for providing security for presidential and presidential campaign visits.,True
The state has less employees this year than we did last year.,True
Says one in three Texas children drop out of high school.,True
"In 2016, Dallas, Texas, has fewer police officer-related shootings than any large city in America.",True
PIP fraud is $1 billion in fraud.,True
Some of the men serving in the (Afghan) armed forces have never driven a vehicle before.,True
Our economy actually shrank during the last three months of 2012.,True
Says 21 million people still suffer slavery today.,True
Close to half of the folks in this country illegally entered legally (but) overstayed (their ) visas.,True
"In Tripoli, jihadists today swim in our embassy pool.",True
Says Mitt Romney supports a plan to slowly and gradually raise the retirement age of Social Security.,True
"Latinos in Nevada support Educational Savings Accounts, helping more than 450,000 students access better schools. But Catherine Cortez Masto is against it.",True
"Says Sen. Rob Portman says Ted Strickland earned $400,000 a year as a lobbyist after leaving Ohio for Washington.",True
Houston suffered $1.7 billion in operating losses under Mayor Bill White.,True
"The governor won this state with 49 percent. We had some of the closest races in the House in history. So youre not dealing with this 70-30, like they want to make it.",True
"U.S. Rep. Jim Marshall (D-Ga.) refuses to return $37,000 in dirty campaign contributions from U.S. Rep. Charles Rangel (D-N.Y.)",True
"If you are African-American in this country today, you are likely to have a net worth of about 10 percent of what white families have.",True
"Closing the tobacco loophole would save Missouri taxpayers $50,000,000",True
"Says Vladimir Putin once said, The breakup of the Soviet Union was the greatest geopolitical tragedy of the 20th century.",True
"House Speaker Dean Cannon says that freshmen lawmakers account for one-third of the 120-member House, and that two-thirds of the chamber have two years or less experience.",True
The United States has the best health care delivery system in the world.,True
Says Mitch McConnell pushed the Wall Street bailout through the U.S. Senate and called it the Senate at its finest.,True
41 cents out of every dollar (the U.S. spends) is borrowed from places like China.,True
"On average, women make 77 cents for every dollar men make.",True
We are the most generous in New England and New England is known for its generosity toward its welfare recipients.,True
Our debt is already bigger than our economy.,True
Were the only advanced democracy in the world that makes it harder for people to vote.,True
The shutdown is projected to result in $10 billion in costs to the economy per week.,True
Says he paid one dollar for a sweater at Kohls.,True
"Black voter turnout in 2012 exceeded the rate of white voter turnout, even in the states with the strictest voter ID laws.",True
"In New Hampshire, 93 percent of Democrats, 79 percent of Republicans, 82 percent of gun owners and 60 percent of NRA households support background checks.",True
Between 40 and 50 percent of tax filers do not owe any income tax.,True
Says Donald Trump wants to get rid of the federal minimum wage.,True
Says she stopped Capital Metro from raising fares for senior and disabled citizens.,True
Marco Rubios economic proposals will add $3.5 trillion to the federal deficit.,True
"If West Virginia had voted for our Democratic nominee in 2000 and 2004, we wouldn't have had to put up with George Bush for the last 7 years.",True
"The stimulus includes ""$219,000 to study the sex lives of female college freshmen.",True
"While introducing Donald Trump, former New York City Mayor Rudy Giuliani omitted the September 11, 2001, strikes as a successful terrorist attack during the eight years before President Obamas 2008 election.",True
The very first meal on the surface of the moon was the Holy Communion.,True
"He positions himself as pro environment, but he scored a zero yes, zero from the League of Conservation Voters last year.",True
Harry Reid says he does more for Nevada. Hes done more for unemployment. We were at 4.4 percent. Now were at 14 percent. Hes done more for the foreclosure rate. We have the highest foreclosure rate in the nation. Hes done more for bankruptcy. We have the highest bankruptcy rate in the nation.,True
"Since 2000, only 10 cases of in-person voter fraud have been proven nationally.",True
"As we watch the news from Colorado with horror and sympathy for the families, we should remember that each day more than 80 Americans are killed by gunfire, unnecessary tragedies.",True
Worked with Ronald Reagan and helped re-elect him.,True
Says Philando Castile had been stopped by police 40 or 50 times before that fatal incident.,True
On whether the state should privatize the Ohio Turnpike.,True
"(The Tax Policy Center) found that Romney would raise taxes on the average middle class family by $2,000 to pay for $5 trillion in tax cuts for millionaires and billionaires.",True
"Private prisons do not chase escaped inmates past the perimeter like the public prisons do, which means more escaped prisoners in our communities.",True
It cost us more to shut the government down than to keep it open.,True
"Says Tim Pawlenty said in 2006, The era of small government is over... the government has to be more proactive and more aggressive.",True
Says Charlie Crist rode on a jet that belongs to a serial polluter with a history of environmental violations fined nearly $2 million for polluting water.,True
Revenues are 15 percent of GDP its still in the range of the lowest its ever been.,True
So what sort of services does Romney's health care plan provide? Per the state Web site: $50 co-pay for abortions.,True
Says Sen. Bernie Sanders has called President Barack Obama weak. Hes called him a disappointment.,True
"In New Hampshire, I spent $3 million. Jeb Bush spent $44 million. He came in five, and I came in number one.",True
"The United States is number 14, number 15 in college graduation rates, and were leading the world in high school dropout rates.",True
Wisconsins pension system is the only one fully funded in the country.,True
"Says that under his tax plan, seniors making less than $50,000 per year won't pay any income taxes.",True
This kind of snowstorm happens every 10 or 15 years.,True
"Says Jeb Bush not only opposes marriage equality, hes said he personally believes gay couples should be banned from adopting children.",True
Says abill he vetoed to give driver licenses to certain immigrants known as Dreamers would havechanged nothing.,True
The Bush tax cuts helped to create a substantial part of the deficit.,True
$2.4 million of the NIH dollars was spent on origami condoms.,True
Half of illegal immigrants come on legal visas and then overstay.,True
"The Alternative Minimum Tax was never intended to hit people in middle income, upper middle income. It was meant for people who are rich and evading taxes.",True
Says 6 percent more Republicans across the state voted than Democrats.,True
"The average homeowner spends more than $2,000 each year on energy costs more than on either real estate taxes or homeowners insurance.",True
Ohioans can expect to pay up to 41 percent more for their insurance premiums when Obamacare takes effect next year.,True
Georgia has had the nations busiest Court of Appeals for a decade or more.,True
Says residents of Texas and San Antonio can be fired or denied jobs because they are gay.,True
The failings in our civil service are encouraged by a system that makes it very difficult to fire someone even for gross misconduct.,True
"(Mary) Burkes company, Trek Bicycles, makes 99% of their bikes overseas.",True
"Says as Indiana governor, he has made record investments in education.",True
President Barack Obamas spending drove us $5 trillion deeper in debt.,True
Poverty among Americans 65 and over is statistically unchanged in recent years because of Social Security.,True
The Affordable Care Act is making families pay double-digit premium increases.,True
"Says that over the last decade, the states population grew three times faster than the Texas state tax system.",True
Many uninsured Americans are young.,True
"During a town hall meeting on health care, ""ABC didn't even allow ads that opposed the president's health care plan to be aired.",True
"Says Texas has one state inspector for every 4,500 oil and gas wells.",True
The Obama administration has been raising taxes.,True
"Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!",True
"Says Catherine Cortez Masto failed Nevada rape victims. While attorney general, thousands of rape kits were never sent for DNA analysis.",True
The U.S. House rule barring members from wearing hats while in session dates back to the 1800s and can be waived by the speaker.,True
The impact of the 2010 federal health care legislation will be huge on Georgia.,True
The 2015 Legislature passed the fewest laws in 20 years.,True
"The Congressional Budget Office has this economic model where they measure the economy going forward, and they are now telling us that the entire economy crashes in the year 2037 because their computer simulation cant conceive of any way in which the U.S. economy can continue.",True
Says he cut the budget.,True
Georgia has the countrys second highest number of fraudulent tax refund claims.,True
Big soda has a lot of money.They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that were trying to cure.,True
"Says that 500,000 federal workers -- one-fourth of the federal workforce -- make more than $100,000 a year.",True
Im the only candidate for Milwaukee County executive that has voted against increasing government pensions.,True
"Were fifth in the world (in executions), behind China, Iran, Iraq and Saudi Arabia.",True
McCain opposes a woman's right to choose.,True
"Texas has 600,000 registered voters who dont have the kind of photo ID needed to vote.",True
Light rail does not reduce congestion.,True
"Elena Kagan has published five scholarly review articles, mostly on administrative law and the First Amendment. These articles were mostly on technical and procedural issues.",True
"Russian annexation of Crimea removes a million residents of the Ukraine that have provided the margin of victory for (Viktor) Yanukovych, the pro-Moscow prime minister in his last election.",True
Every single month since 1985 has been warmer than the historic average. All 12 of the warmest years on record have come in the last 15 years.,True
The United States invented the community college. Nobody else had ever done anything like it.,True
Corporate tax holidays pushed by Presidents John F. Kennedy and George W. Bush brought billions of dollars back into the United States.,True
"Says that before health care reform, one of every three health care dollars spent -- more than $800 billion a year -- didnt go for health care.",True
"As many as 22,000 Americans die each year because they dont have health insurance.",True
Milwaukee is the most segregated city in America.,True
The Christian Coalition gave (Adam) Hasner an F.,True
Says state lawmakers have voted to spend virtually all of the Rainy Day Fund four times since the funds creation.,True
"John McCain ""began his career in Washington as a lobbyist when he was appointed in 1976 as the Navy's liaison to the United States Senate.",True
"Since he took office as Milwaukee County executive, we have never raised bus fares and this year therell be a million route-miles more than there were five years ago.",True
The ratio of corporate profits to wages is now higher than at any time since just before the Great Depression.,True
Says Russ Feingold formed his own political group to pay himself and his staff millions.,True
Says some [states] with the largest reductions in crime have also lowered their prison population.,True
"Today, our unemployment rate is 7.8 percent. That is the lowest in five years.",True
Says she was the the only Democrat who voted against the Wall Street bailout.,True
California has the same water infrastructure from when we were 16 million people.,True
97 percent of the work that Planned Parenthood does is about mammograms and preventative health.,True
